class,level,time,latitude,longitude
C,1.8,19 April 2014 at 23:36,266.176,11.9117
C,6.4,20 April 2014 at 08:12,262.688,11.8763
C,3.9,20 April 2014 at 08:24,262.663,11.8746
C,1.8,20 April 2014 at 11:36,263.675,11.7983
C,2.9,16 April 2014 at 07:24,243.716,3.99709
C,4.5,16 April 2014 at 08:12,243.695,3.99205
C,1.3,19 April 2014 at 06:00,244.309,4.19906
C,1.6,19 April 2014 at 16:48,244.791,4.26029
C,1.9,20 April 2014 at 05:12,245.485,4.18958
C,1.7,20 April 2014 at 06:12,245.544,4.20412
C,1.7,21 April 2014 at 01:12,245.982,4.40671
C,1.0,13 April 2014 at 22:12,245.365,-13.7693
C,3.0,13 April 2014 at 23:48,245.333,-13.9181
C,1.6,14 April 2014 at 02:12,245.374,-14.1530
C,7.5,14 April 2014 at 04:36,245.544,-14.4520
C,1.7,14 April 2014 at 07:12,245.690,-14.6559
C,1.8,14 April 2014 at 09:00,245.805,-14.8070
C,1.8,14 April 2014 at 09:00,245.805,-14.8070
C,2.5,14 April 2014 at 09:12,245.823,-14.8165
C,1.5,14 April 2014 at 09:24,245.832,-14.8340
C,1.1,14 April 2014 at 11:00,245.858,-14.8824
C,3.3,14 April 2014 at 12:24,245.856,-14.9308
C,1.8,14 April 2014 at 15:48,245.894,-15.1259
C,1.0,14 April 2014 at 18:12,245.881,-15.2666
C,4.3,15 April 2014 at 03:12,245.880,-15.9545
C,1.0,15 April 2014 at 06:36,245.869,-16.0719
C,3.6,15 April 2014 at 06:48,245.870,-16.0610
C,1.3,15 April 2014 at 09:00,245.883,-16.0004
C,4.4,15 April 2014 at 10:00,245.869,-15.9405
C,1.5,15 April 2014 at 13:24,245.828,-15.8333
C,3.2,17 April 2014 at 22:36,246.313,-14.8707
C,1.6,18 April 2014 at 07:12,246.408,-15.0124
C,4.8,18 April 2014 at 08:12,246.410,-15.0141
C,1.9,18 April 2014 at 20:00,246.696,-15.1164
C,1.6,18 April 2014 at 20:36,246.704,-15.1342
C,1.0,19 April 2014 at 09:24,246.901,-15.3295
C,1.6,19 April 2014 at 17:24,246.770,-15.3748
C,2.1,20 April 2014 at 03:00,246.687,-15.4552
C,1.0,20 April 2014 at 22:24,246.865,-16.2538
C,1.2,21 April 2014 at 06:36,246.737,-16.0567
C,1.2,21 April 2014 at 07:00,246.773,-16.0460
C,1.9,13 April 2014 at 20:12,245.493,-13.6656
C,3.0,16 April 2014 at 02:00,245.932,-15.2372
C,2.5,17 April 2014 at 00:12,246.165,-14.7984
C,2.7,11 April 2014 at 00:12,223.686,-16.9369
C,2.6,11 April 2014 at 00:48,223.562,-16.7735
C,1.7,11 April 2014 at 02:48,223.146,-16.7466
C,9.4,11 April 2014 at 11:24,223.391,-16.9559
C,5.3,11 April 2014 at 15:00,222.684,-17.0077
C,1.5,11 April 2014 at 19:24,222.095,-17.2446
C,1.0,12 April 2014 at 05:12,221.732,-17.3714
C,5.0,12 April 2014 at 07:24,221.711,-17.3024
C,1.2,15 April 2014 at 06:00,219.024,-16.0132
C,1.3,15 April 2014 at 07:12,219.023,-16.0162
C,8.6,15 April 2014 at 09:24,218.827,-15.9692
C,7.3,15 April 2014 at 18:00,218.606,-15.8194
C,1.6,15 April 2014 at 23:48,218.114,-15.7785
C,1.9,16 April 2014 at 01:24,218.033,-15.7668
C,1.8,16 April 2014 at 06:48,217.210,-15.7304
C,5.2,16 April 2014 at 08:48,216.995,-15.7740
C,7.5,16 April 2014 at 12:48,216.563,-15.7909
C,2.0,16 April 2014 at 17:36,216.052,-15.7463
C,1.7,17 April 2014 at 06:12,214.257,-15.7559
C,1.4,17 April 2014 at 10:00,213.742,-15.7349
C,1.6,17 April 2014 at 10:00,213.742,-15.7349
C,2.4,17 April 2014 at 16:36,212.650,-15.6216
C,1.7,17 April 2014 at 18:12,212.358,-15.6256
C,1.1,19 April 2014 at 00:24,208.612,-15.1675
C,1.6,20 April 2014 at 00:24,206.005,-14.9004
C,2.2,20 April 2014 at 12:12,205.085,-14.6890
C,2.8,20 April 2014 at 13:36,204.915,-14.6499
C,1.8,20 April 2014 at 14:48,204.748,-14.6365
C,2.3,21 April 2014 at 23:36,203.066,-13.7668
C,1.7,22 April 2014 at 01:00,202.759,-13.7443
C,2.0,22 April 2014 at 04:24,202.525,-13.5851
C,2.9,22 April 2014 at 08:00,201.727,-13.3990
C,2.4,22 April 2014 at 09:36,201.701,-13.3580
C,8.8,22 April 2014 at 11:36,201.457,-13.2752
C,2.3,23 April 2014 at 12:12,199.601,-12.7143
C,1.7,23 April 2014 at 20:48,196.863,-12.7284
C,2.9,24 April 2014 at 10:12,191.712,-13.3141
C,2.9,24 April 2014 at 22:00,193.317,-13.5121
C,3.3,25 April 2014 at 12:12,193.131,-13.3746
C,2.4,20 April 2014 at 04:24,205.672,-14.8238
C,2.0,21 April 2014 at 09:36,203.723,-14.2150
C,1.1,21 April 2014 at 13:24,203.848,-14.1248
C,5.1,21 April 2014 at 20:00,203.383,-13.9174
C,3.0,21 April 2014 at 22:24,203.210,-13.8095
C,3.6,22 April 2014 at 05:48,202.360,-13.4900
C,3.8,22 April 2014 at 08:48,201.765,-13.3915
C,2.5,22 April 2014 at 18:36,200.827,-13.0222
C,4.3,23 April 2014 at 01:00,199.705,-12.9476
C,1.0,25 April 2014 at 10:48,193.368,-13.4898
C,1.9,25 April 2014 at 22:36,190.091,-11.3224
C,2.4,26 April 2014 at 15:00,189.624,-9.66102
C,2.8,16 April 2014 at 02:12,163.976,19.1955
C,4.1,16 April 2014 at 03:12,163.963,19.1832
C,2.1,19 April 2014 at 03:24,140.776,-19.5967
C,1.7,19 April 2014 at 12:48,140.556,-19.5955
C,3.3,23 April 2014 at 23:48,140.004,-19.9849
C,1.6,19 April 2014 at 09:36,118.067,-22.7255
C,2.0,19 April 2014 at 12:36,118.424,-22.8457
C,1.4,21 April 2014 at 05:00,116.205,-23.8176
C,1.6,26 April 2014 at 00:48,112.983,-24.4602
C,3.4,28 April 2014 at 15:24,123.165,20.2375
C,1.3,02 May 2014 at 08:00,50.3159,-15.6759
C,4.4,02 May 2014 at 09:36,50.5190,-15.5382
C,1.4,02 May 2014 at 14:12,51.1149,-15.1436
C,1.8,03 May 2014 at 20:24,52.2447,-14.6335
C,1.1,04 May 2014 at 00:00,52.0143,-14.8231
C,2.6,03 May 2014 at 04:00,51.9111,-14.6586
C,2.0,03 May 2014 at 04:36,51.9362,-14.6455
C,5.3,03 May 2014 at 06:12,52.0710,-14.5793
C,1.8,03 May 2014 at 09:24,52.3670,-14.4324
C,1.1,03 May 2014 at 10:24,52.4351,-14.4084
C,1.4,03 May 2014 at 16:48,52.4938,-14.4321
C,1.2,04 May 2014 at 02:24,52.0632,-14.8360
C,2.5,04 May 2014 at 09:00,52.1531,-14.8976
C,9.2,04 May 2014 at 12:36,52.1817,-14.9508
C,1.1,04 May 2014 at 23:00,51.9388,-15.2216
C,1.9,05 May 2014 at 12:24,52.5291,-15.1171
C,2.7,05 May 2014 at 21:12,52.3789,-15.3111
C,7.1,06 May 2014 at 04:36,52.3157,-15.4874
C,4.7,06 May 2014 at 17:36,51.0253,-16.5992
C,6.2,06 May 2014 at 22:48,49.6142,-17.8328
C,1.5,07 May 2014 at 04:48,49.0128,-17.9505
C,3.6,07 May 2014 at 06:36,47.8396,-18.1664
C,1.5,30 April 2014 at 06:24,14.0155,-7.12027
C,1.3,02 May 2014 at 22:00,14.6739,-7.34248
C,1.7,03 May 2014 at 16:12,14.8331,-7.48687
C,1.3,04 May 2014 at 16:00,14.9081,-7.51870
C,1.1,30 April 2014 at 01:24,14.4599,12.2917
C,1.0,02 May 2014 at 19:36,-27.8318,-11.3742
C,2.1,02 May 2014 at 20:24,-27.8244,-11.3648
C,1.0,02 May 2014 at 22:36,-27.6953,-11.3585
C,2.4,10 May 2014 at 09:36,332.045,-16.4444
C,1.4,04 May 2014 at 17:36,314.674,10.3113
C,1.2,04 May 2014 at 18:48,314.767,10.3025
C,1.1,04 May 2014 at 23:12,314.901,10.3131
C,1.2,09 May 2014 at 11:48,264.034,9.33116
C,2.1,10 May 2014 at 08:36,263.256,9.21109
C,4.2,11 May 2014 at 00:00,262.570,9.26092
C,1.6,11 May 2014 at 08:12,262.218,9.17527
C,1.3,11 May 2014 at 09:24,262.112,9.14864
C,8.0,05 May 2014 at 18:24,271.293,11.4089
C,1.5,05 May 2014 at 23:12,270.986,11.1738
C,3.0,08 May 2014 at 01:36,265.884,9.52432
C,1.4,09 May 2014 at 01:00,264.330,9.22288
C,8.7,10 May 2014 at 07:00,263.333,9.22896
C,1.8,10 May 2014 at 18:48,262.820,9.22435
C,2.3,11 May 2014 at 05:24,262.423,9.20453
C,1.2,11 May 2014 at 13:12,262.056,9.17682
C,3.1,11 May 2014 at 17:12,261.905,9.19896
C,3.4,11 May 2014 at 19:12,261.829,9.17951
C,1.8,12 May 2014 at 01:48,261.320,9.21734
C,1.5,13 May 2014 at 09:24,260.815,9.32314
C,6.8,13 May 2014 at 22:24,259.849,9.36959
C,8.3,14 May 2014 at 15:00,259.343,9.19575
C,1.0,15 May 2014 at 20:12,258.222,8.64721
C,1.8,16 May 2014 at 00:12,257.982,8.59894
C,1.3,16 May 2014 at 05:48,257.880,8.38387
C,5.7,16 May 2014 at 07:00,258.126,8.41096
C,2.9,16 May 2014 at 07:12,258.129,8.41796
C,1.5,16 May 2014 at 13:36,258.161,8.34420
C,3.8,18 May 2014 at 07:00,254.835,9.90972
C,2.3,12 May 2014 at 06:48,261.346,9.29672
C,1.3,08 May 2014 at 15:00,233.580,-11.9157
C,2.4,09 May 2014 at 05:24,232.579,-12.0810
C,3.3,09 May 2014 at 08:24,232.394,-12.2185
C,1.6,09 May 2014 at 11:24,232.244,-12.1393
C,1.9,09 May 2014 at 13:00,232.066,-12.1410
C,3.6,09 May 2014 at 14:24,232.291,-12.0599
C,7.8,09 May 2014 at 15:00,232.358,-12.0567
C,6.4,11 May 2014 at 04:48,231.136,-12.2971
C,5.0,15 May 2014 at 03:00,228.429,-14.3609
C,1.3,11 May 2014 at 17:48,229.986,-13.2034
C,1.3,12 May 2014 at 03:24,229.538,-13.4910
C,1.5,12 May 2014 at 07:36,229.527,-13.5713
C,1.1,12 May 2014 at 18:00,229.516,-13.6495
C,1.0,12 May 2014 at 22:12,229.265,-13.7289
C,1.1,13 May 2014 at 10:36,229.294,-13.8039
C,1.6,14 May 2014 at 03:36,228.722,-14.1618
C,3.2,15 May 2014 at 03:36,228.457,-14.3461
C,1.0,15 May 2014 at 14:12,228.483,-14.4088
C,1.4,15 May 2014 at 21:12,228.385,-14.4439
C,1.9,20 May 2014 at 01:48,223.095,-16.0503
C,3.3,17 May 2014 at 02:36,194.836,-15.2590
C,1.6,21 May 2014 at 07:24,196.565,-17.7404
C,1.4,22 May 2014 at 13:24,198.541,-18.3165
C,2.8,14 May 2014 at 00:48,179.686,10.2479
C,2.1,14 May 2014 at 04:48,179.728,10.1283
C,1.6,14 May 2014 at 06:24,179.665,10.0991
C,2.6,14 May 2014 at 09:00,179.638,10.0906
C,1.5,14 May 2014 at 12:24,179.607,10.1108
C,3.2,15 May 2014 at 05:36,179.261,10.1694
C,2.5,16 May 2014 at 20:12,178.806,10.2115
C,1.2,18 May 2014 at 02:36,178.799,10.2458
C,1.5,23 May 2014 at 05:00,142.511,-18.0552
C,1.0,24 May 2014 at 07:36,141.885,-17.1668
C,1.0,24 May 2014 at 09:12,141.930,-17.1876
C,1.1,24 May 2014 at 13:00,142.133,-17.3070
C,1.0,24 May 2014 at 13:36,142.270,-17.3245
C,1.3,24 May 2014 at 14:24,142.327,-17.3601
C,1.0,24 May 2014 at 17:48,142.339,-17.3202
C,1.2,24 May 2014 at 20:24,142.518,-17.3442
C,1.6,24 May 2014 at 23:00,142.742,-17.3774
C,2.5,25 May 2014 at 17:48,141.941,-17.5786
C,2.1,25 May 2014 at 21:36,141.515,-17.5122
C,1.7,25 May 2014 at 22:24,141.379,-17.4876
C,1.2,25 May 2014 at 23:24,141.371,-17.4894
C,3.8,25 May 2014 at 00:00,142.864,-17.3837
C,1.0,26 May 2014 at 12:36,141.022,-17.1292
C,2.1,26 May 2014 at 16:12,140.164,-17.0019
C,1.6,26 May 2014 at 20:12,139.494,-16.8186
C,1.0,26 May 2014 at 21:12,139.081,-16.7814
C,1.1,26 May 2014 at 23:12,138.236,-16.6018
C,4.9,27 May 2014 at 14:12,135.163,-16.6224
C,1.7,28 May 2014 at 02:24,133.028,-18.1639
C,1.1,23 May 2014 at 11:48,142.204,-17.7346
C,6.4,22 May 2014 at 03:12,143.605,-18.9348
C,1.2,19 May 2014 at 21:12,79.1301,-11.7687
C,1.0,20 May 2014 at 21:36,77.1965,-11.4722
C,2.3,21 May 2014 at 01:36,77.2170,-11.4705
C,1.1,22 May 2014 at 22:24,75.8596,-11.0913
C,1.1,27 May 2014 at 18:48,64.9964,-13.7915
C,1.4,29 May 2014 at 04:36,62.1762,-14.8300
C,1.3,31 May 2014 at 16:00,60.3606,-14.4322
C,3.0,07 June 2014 at 06:24,356.009,-11.9761
C,1.1,07 June 2014 at 10:24,356.010,-11.9596
C,1.2,01 June 2014 at 11:48,297.815,-4.99801
C,2.1,04 June 2014 at 01:36,299.018,-5.51091
C,1.3,04 June 2014 at 06:36,299.177,-5.42954
C,2.4,01 June 2014 at 01:36,277.348,12.4736
C,1.1,06 June 2014 at 10:24,257.663,-12.5054
C,3.6,06 June 2014 at 13:12,257.527,-12.8148
C,2.0,06 June 2014 at 13:24,257.483,-12.8322
C,1.0,06 June 2014 at 14:12,257.355,-12.9201
C,1.2,06 June 2014 at 15:00,257.332,-12.9909
C,3.4,06 June 2014 at 22:24,256.425,-13.7134
C,1.4,08 June 2014 at 17:00,255.059,-15.1318
C,2.2,09 June 2014 at 07:24,255.281,-15.5124
C,2.4,10 June 2014 at 06:24,255.750,-15.3536
C,2.8,11 June 2014 at 07:12,255.725,-15.1905
C,1.8,11 June 2014 at 12:48,255.652,-15.2604
C,3.8,12 June 2014 at 13:24,256.130,-15.0432
C,2.1,13 June 2014 at 16:24,257.542,-15.1787
C,2.1,14 June 2014 at 23:12,249.511,-17.8295
C,1.6,08 June 2014 at 23:24,255.040,-15.3540
C,1.6,09 June 2014 at 00:24,255.023,-15.3814
C,3.7,09 June 2014 at 01:24,255.025,-15.4073
C,9.0,09 June 2014 at 12:24,255.494,-15.4857
C,1.5,10 June 2014 at 16:36,255.716,-15.3571
C,3.6,12 June 2014 at 00:48,255.420,-15.2973
C,7.8,12 June 2014 at 16:00,256.226,-15.0317
C,3.5,12 June 2014 at 16:24,256.281,-15.0649
C,6.1,12 June 2014 at 17:36,256.333,-15.0641
C,2.4,14 June 2014 at 03:48,257.556,-15.4113
C,7.0,15 June 2014 at 08:12,249.587,-17.1895
C,2.3,11 June 2014 at 03:00,252.221,13.8814
C,2.5,13 June 2014 at 12:00,252.870,14.4367
C,2.9,15 June 2014 at 05:12,254.617,13.8530
C,7.5,15 June 2014 at 06:00,254.447,13.8442
C,8.8,09 June 2014 at 17:12,156.734,-17.7714
C,3.9,10 June 2014 at 08:24,155.326,-18.2903
C,5.1,10 June 2014 at 09:36,155.350,-18.3093
C,5.0,10 June 2014 at 10:12,155.378,-18.2956
C,2.1,11 June 2014 at 00:12,154.970,-18.3631
C,5.0,11 June 2014 at 04:48,154.468,-18.1989
C,3.4,11 June 2014 at 06:36,154.112,-18.2222
C,2.3,11 June 2014 at 11:48,153.071,-18.3769
C,1.7,11 June 2014 at 15:24,152.791,-18.3553
C,3.6,11 June 2014 at 18:48,152.566,-18.3334
C,4.4,12 June 2014 at 01:24,152.164,-18.3101
C,4.5,12 June 2014 at 05:12,152.346,-18.2147
C,3.7,12 June 2014 at 06:48,152.295,-18.2175
C,8.5,13 June 2014 at 00:36,151.784,-18.0558
C,3.8,13 June 2014 at 09:24,152.060,-18.0088
C,3.7,13 June 2014 at 10:48,151.836,-18.0198
C,2.4,13 June 2014 at 15:24,151.466,-18.0341
C,9.0,13 June 2014 at 20:12,151.460,-18.0446
C,4.1,13 June 2014 at 21:00,151.353,-18.0705
C,3.6,14 June 2014 at 09:48,150.444,-18.2703
C,2.6,15 June 2014 at 15:24,148.953,-18.5522
C,3.5,15 June 2014 at 16:00,148.965,-18.5770
C,2.3,16 June 2014 at 18:12,148.425,-18.8311
C,2.9,16 June 2014 at 19:24,148.450,-18.8164
C,3.2,16 June 2014 at 20:24,148.370,-18.8309
C,4.7,17 June 2014 at 05:12,148.325,-18.9560
C,4.0,18 June 2014 at 03:36,147.669,-19.4640
C,1.8,18 June 2014 at 16:24,147.638,-19.6180
C,1.6,20 June 2014 at 18:36,146.056,-19.1406
C,3.3,13 June 2014 at 17:00,151.482,-18.0377
C,5.4,15 June 2014 at 13:24,149.013,-18.5342
C,3.9,11 June 2014 at 01:24,195.258,17.2045
C,2.6,11 June 2014 at 16:24,195.462,17.2694
C,2.0,13 June 2014 at 06:48,196.080,17.5753
C,3.3,14 June 2014 at 17:48,196.636,17.9139
C,2.8,16 June 2014 at 07:48,197.002,17.8721
C,1.5,16 June 2014 at 11:24,196.966,17.8139
C,1.1,16 June 2014 at 12:24,196.943,17.8147
C,1.9,16 June 2014 at 14:48,196.834,17.8256
C,2.3,16 June 2014 at 21:48,196.760,17.8307
C,1.0,17 June 2014 at 13:24,196.674,17.9779
C,1.1,18 June 2014 at 15:48,196.516,18.2590
C,1.3,17 June 2014 at 03:12,82.5043,-10.1640
C,3.0,17 June 2014 at 08:24,82.6979,-10.1979
C,2.2,18 June 2014 at 06:12,84.4992,-10.0101
C,4.0,19 June 2014 at 19:24,85.6004,-9.84041
C,1.6,20 June 2014 at 04:24,85.7106,-9.91064
C,5.0,20 June 2014 at 11:24,85.8229,-9.92718
C,1.0,20 June 2014 at 16:48,85.9255,-9.98749
C,2.1,21 June 2014 at 11:24,85.4145,-10.1886
C,1.0,21 June 2014 at 19:48,84.7730,-10.3475
C,1.0,23 June 2014 at 14:48,83.4835,-10.4651
C,1.5,19 June 2014 at 01:24,188.938,4.91817
C,1.2,24 June 2014 at 21:00,-6.70224,9.95771
C,2.2,26 June 2014 at 09:24,-7.05627,10.3580
C,1.1,28 June 2014 at 08:36,352.481,11.3521
C,1.1,29 June 2014 at 04:48,352.530,11.4158
C,1.8,29 June 2014 at 08:12,352.462,11.3891
C,1.2,29 June 2014 at 18:12,352.375,11.3497
C,1.2,29 June 2014 at 21:48,352.312,11.2999
C,1.4,28 June 2014 at 00:48,-50.3707,9.70326
C,1.5,28 June 2014 at 02:00,309.640,9.71014
C,1.8,29 June 2014 at 15:24,308.947,10.1479
C,2.2,30 June 2014 at 07:00,308.559,10.2198
C,1.8,02 July 2014 at 14:48,307.851,10.8832
C,2.6,07 July 2014 at 07:36,260.386,12.9794
C,2.3,07 July 2014 at 18:24,259.101,12.9605
C,1.6,29 June 2014 at 05:24,272.408,12.7730
C,1.0,29 June 2014 at 17:36,268.597,13.0365
C,2.0,30 June 2014 at 01:00,270.463,13.2799
C,2.5,30 June 2014 at 03:12,271.407,13.3118
C,3.4,30 June 2014 at 13:24,270.306,12.8286
C,1.9,30 June 2014 at 22:00,269.668,13.0862
C,4.8,01 July 2014 at 06:12,269.132,12.7664
C,6.0,01 July 2014 at 10:12,268.931,12.7615
C,5.7,10 July 2014 at 02:48,254.652,12.0271
C,3.4,28 June 2014 at 07:48,270.609,-10.7533
C,1.0,28 June 2014 at 15:12,269.599,-11.0146
C,1.0,28 June 2014 at 15:36,269.482,-11.0478
C,3.6,28 June 2014 at 23:36,268.347,-11.4479
C,1.5,29 June 2014 at 00:12,268.233,-11.3769
C,1.5,29 June 2014 at 07:24,266.804,-13.1708
C,1.1,29 June 2014 at 10:36,266.118,-13.7051
C,4.9,29 June 2014 at 11:48,265.864,-13.8753
C,1.5,29 June 2014 at 20:24,265.464,-14.2290
C,3.4,30 June 2014 at 04:24,265.457,-14.3185
C,1.5,01 July 2014 at 04:00,265.086,-14.3400
C,1.4,05 July 2014 at 05:12,263.599,-15.4416
C,1.8,29 June 2014 at 15:12,265.497,-14.1197
C,6.6,01 July 2014 at 07:36,265.074,-14.3858
C,1.9,03 July 2014 at 07:00,264.416,-14.7994
C,1.6,05 July 2014 at 08:36,263.520,-15.4141
C,1.9,06 July 2014 at 20:48,262.256,-15.8696
C,2.3,08 July 2014 at 21:36,260.157,-16.5424
C,2.1,01 July 2014 at 09:12,265.069,-14.4516
C,4.2,04 July 2014 at 14:36,264.114,-15.1592
C,1.9,05 July 2014 at 06:00,263.628,-15.4272
C,3.5,06 July 2014 at 07:00,262.381,-15.6668
C,1.6,06 July 2014 at 20:12,262.276,-15.8332
C,1.4,07 July 2014 at 20:24,261.405,-16.2867
C,1.8,07 July 2014 at 23:24,261.523,-16.2372
C,1.4,10 July 2014 at 17:48,256.715,-17.8549
C,4.6,12 July 2014 at 14:12,252.155,-20.0835
C,2.1,01 July 2014 at 09:12,237.543,-8.77012
C,4.2,04 July 2014 at 14:36,237.244,-9.01304
C,1.9,05 July 2014 at 06:00,237.403,-8.71752
C,3.5,06 July 2014 at 07:00,237.942,-8.38904
C,1.6,06 July 2014 at 20:12,238.238,-8.42323
C,1.4,07 July 2014 at 20:24,238.770,-8.11462
C,1.8,07 July 2014 at 23:24,238.831,-8.03613
C,1.4,10 July 2014 at 17:48,239.949,-7.61127
C,4.6,12 July 2014 at 14:12,239.987,-7.09325
C,1.7,13 July 2014 at 08:24,238.116,-6.81004
C,1.2,13 July 2014 at 14:36,237.021,-6.64516
C,2.4,04 July 2014 at 05:36,218.930,-7.90126
C,4.0,06 July 2014 at 00:24,219.010,-7.82244
C,2.9,06 July 2014 at 08:12,218.981,-7.83412
C,4.3,07 July 2014 at 08:00,219.072,-7.83947
C,2.2,09 July 2014 at 04:12,219.258,-7.89377
C,4.6,11 July 2014 at 00:48,219.655,-8.05270
C,1.2,12 July 2014 at 05:36,220.069,-7.97884
C,2.5,12 July 2014 at 07:12,220.143,-8.00252
C,6.4,13 July 2014 at 09:00,220.610,-8.02516
C,1.3,13 July 2014 at 20:48,220.862,-7.95752
C,1.0,14 July 2014 at 12:48,221.733,-7.86195
C,1.2,15 July 2014 at 03:00,218.915,-8.03500
C,1.2,08 July 2014 at 03:48,164.681,9.56275
C,4.0,08 July 2014 at 09:00,164.663,9.63523
C,3.1,09 July 2014 at 03:12,164.102,9.04225
C,2.7,09 July 2014 at 05:48,163.842,8.97041
C,7.4,10 July 2014 at 21:12,162.346,8.25712
C,2.5,11 July 2014 at 23:12,161.962,8.05458
C,1.8,13 July 2014 at 09:48,162.100,7.81208
C,2.3,11 July 2014 at 23:48,161.958,8.06592
C,1.2,08 July 2014 at 02:36,148.077,-19.6231
C,1.7,09 July 2014 at 04:36,149.433,-20.2746
C,2.1,24 July 2014 at 01:48,-40.7927,7.10833
C,2.2,25 July 2014 at 07:00,318.739,6.96158
C,1.0,26 July 2014 at 11:48,321.621,-11.7945
C,1.1,26 July 2014 at 12:12,321.566,-11.7573
C,1.8,26 July 2014 at 13:24,321.459,-11.6280
C,1.6,29 July 2014 at 00:12,322.477,-9.94684
C,1.2,29 July 2014 at 04:00,322.543,-9.91028
C,1.3,29 July 2014 at 05:00,322.548,-9.88115
C,1.8,29 July 2014 at 06:12,322.608,-9.88736
C,1.0,26 July 2014 at 05:00,267.450,-14.7225
C,2.5,27 July 2014 at 05:48,271.449,-14.1023
C,1.2,28 July 2014 at 11:48,272.126,-15.0852
C,2.4,28 July 2014 at 14:12,272.124,-15.1050
C,1.3,30 July 2014 at 00:48,272.009,-15.5088
C,1.2,27 July 2014 at 14:24,247.974,-8.71323
C,1.9,30 July 2014 at 05:48,241.981,-8.19592
C,9.0,30 July 2014 at 16:12,241.796,-8.19751
C,3.6,30 July 2014 at 18:48,241.611,-8.15855
C,1.3,31 July 2014 at 02:12,240.876,-8.23910
C,4.6,29 July 2014 at 16:36,241.907,-8.20292
C,1.6,29 July 2014 at 18:12,241.930,-8.22130
C,1.0,29 July 2014 at 19:48,241.848,-8.20112
C,1.0,30 July 2014 at 00:00,242.047,-8.18214
C,3.7,30 July 2014 at 02:48,242.008,-8.18573
C,1.7,31 July 2014 at 05:12,240.424,-8.37373
C,1.8,31 July 2014 at 09:24,239.918,-8.58589
C,1.9,31 July 2014 at 19:00,237.783,-8.98402
C,2.4,31 July 2014 at 21:12,236.742,-9.27356
C,4.8,01 August 2014 at 11:48,235.432,-9.53334
C,2.6,02 August 2014 at 00:00,233.750,-9.90854
C,1.2,03 August 2014 at 18:12,228.408,-11.4013
C,1.2,04 August 2014 at 17:24,226.431,-12.0179
C,1.1,07 August 2014 at 05:48,215.969,-16.3102
C,8.6,01 August 2014 at 00:24,235.919,-9.43043
C,1.6,02 August 2014 at 10:48,232.168,-10.2877
C,1.6,02 August 2014 at 13:00,231.936,-10.3565
C,2.7,02 August 2014 at 13:24,231.920,-10.3779
C,2.5,03 August 2014 at 03:12,229.462,-11.1010
C,1.1,03 August 2014 at 06:12,229.429,-11.1350
C,1.0,04 August 2014 at 22:00,225.728,-12.3789
C,1.7,05 August 2014 at 11:36,223.875,-13.0924
C,2.2,05 August 2014 at 14:24,223.447,-13.2822
C,2.5,05 August 2014 at 20:24,222.402,-13.7825
C,1.7,06 August 2014 at 03:36,221.511,-14.1929
C,2.2,07 August 2014 at 23:00,212.315,-17.7241
C,1.2,08 August 2014 at 13:00,210.829,-18.2366
C,1.0,08 August 2014 at 14:12,210.752,-18.2760
C,1.3,11 August 2014 at 09:12,209.598,-19.7497
C,1.1,03 August 2014 at 19:36,182.258,17.9881
C,2.3,03 August 2014 at 01:48,173.634,9.30856
C,1.3,03 August 2014 at 02:36,173.646,9.30663
C,2.1,04 August 2014 at 02:48,174.553,9.11789
C,3.7,26 September 2014 at 13:00,169.876,12.0859
C,7.9,26 September 2014 at 16:24,169.516,12.1010
C,5.4,29 September 2014 at 06:00,167.454,11.9959
C,1.0,04 October 2014 at 07:00,167.480,12.2268
C,1.5,05 October 2014 at 17:00,168.080,11.6959
C,1.7,04 October 2014 at 01:00,146.491,-5.29587
C,1.4,04 October 2014 at 02:24,146.475,-5.32692
C,1.4,04 October 2014 at 10:24,146.448,-5.23922
C,1.0,05 October 2014 at 10:00,146.246,-5.09821
C,2.2,03 October 2014 at 10:48,146.631,-5.09867
C,1.0,05 October 2014 at 12:36,146.367,-4.98367
C,1.2,06 October 2014 at 00:12,146.603,-4.74162
C,1.7,06 October 2014 at 15:48,147.052,-4.63286
C,1.5,06 October 2014 at 21:24,147.056,-4.57717
C,2.2,03 October 2014 at 10:48,162.488,-13.5459
C,1.0,05 October 2014 at 12:36,162.549,-12.4984
C,1.2,06 October 2014 at 00:12,162.561,-12.4152
C,1.7,06 October 2014 at 15:48,163.286,-12.5567
C,1.5,06 October 2014 at 21:24,163.400,-12.5443
C,1.0,08 October 2014 at 13:12,96.6495,-18.2901
C,2.1,08 October 2014 at 16:48,97.9179,-18.1807
C,1.6,09 October 2014 at 03:12,99.0919,-17.9466
C,1.3,09 October 2014 at 04:48,99.0535,-17.9119
C,4.2,09 October 2014 at 05:00,99.0435,-17.9267
C,1.1,09 October 2014 at 06:12,99.4440,-17.8939
C,2.7,09 October 2014 at 07:48,99.3596,-17.9051
C,7.9,09 October 2014 at 09:24,99.2308,-17.9506
C,1.1,09 October 2014 at 11:00,99.1804,-18.0070
C,1.9,09 October 2014 at 13:00,98.9315,-18.0469
C,1.0,09 October 2014 at 18:24,97.2252,-18.3702
C,3.0,06 October 2014 at 17:12,101.905,-17.2938
C,3.0,06 October 2014 at 17:12,58.8697,-13.7525
C,1.8,12 October 2014 at 00:12,-39.6721,-9.20384
